TransactionDate,Amount,Transaction_Type
2023-07-27 08:45:43,433.49,debit
2023-06-21 21:49:48,85.73,credit
2023-04-25 00:43:10,171.07,credit
2023-08-25 08:12:53,309.72,credit
2024-02-21 07:33:40,92.26,credit
2023-09-01 08:23:38,18.84,credit
2023-11-12 09:09:37,177.9,debit
2023-10-03 07:22:37,395.76,credit
2023-09-07 12:15:14,19.01,credit
2023-08-25 10:33:33,194.68,credit
2024-03-05 11:19:25,196.78,debit
2023-05-03 02:30:55,399.23,debit
2023-07-07 11:35:23,484.57,debit
2023-04-10 04:51:13,230.18,debit
2023-06-30 05:05:06,288.45,credit
2024-03-13 18:39:35,220.8,debit
2024-02-07 20:31:01,356.98,credit
2023-04-19 08:26:53,347.92,credit
2023-07-11 23:13:57,271.22,debit
2023-06-28 17:32:52,122.12,credit
2023-07-24 17:26:49,266.19,credit
2023-04-18 17:31:11,81.91,debit
2024-02-14 14:14:46,396.58,debit
2024-01-02 10:43:31,355.97,credit
2023-10-26 20:16:20,469.19,credit
2023-08-16 15:03:01,443.81,debit
2023-07-05 13:41:56,79.35,credit
2024-01-02 20:11:03,267.18,debit
2024-01-23 12:30:28,100.95,credit
2023-09-11 04:06:59,458.25,credit
2023-12-15 20:08:24,91.26,credit
2023-09-05 10:43:32,231.33,credit
2023-04-10 14:46:09,126.22,credit
2023-11-10 06:15:37,14.84,debit
2023-12-30 17:05:45,61.67,debit
2023-10-09 05:41:55,237.83,credit
2023-09-24 06:39:58,351.24,credit
2023-05-04 04:28:45,12.31,debit
2023-11-01 04:26:46,154.21,debit
2023-07-10 19:02:52,200.85,credit
2023-07-01 20:02:05,14.31,credit
2023-09-03 07:58:06,187.2,credit
2023-07-01 22:07:41,463.46,credit
2023-12-05 06:07:49,322.05,debit
2023-06-14 09:06:17,200.16,debit
2023-06-10 22:48:17,238.11,debit
2023-09-15 20:24:45,485.24,credit
2023-10-20 04:51:11,131.52,debit
2023-06-20 04:21:20,326.07,debit
2023-08-06 22:05:24,277.94,credit
2023-04-03 06:45:59,437.5,credit
2023-12-06 22:51:15,46.12,credit
2023-05-21 01:11:31,217.08,debit
2023-11-13 18:09:09,217.02,credit
2023-10-23 20:50:04,167.29,debit
2023-12-25 05:13:54,284.12,credit
2023-06-17 16:02:15,167.05,debit
2023-04-11 02:45:01,414.28,credit
2023-08-12 05:30:26,164.18,debit
2023-04-28 13:58:47,313.6,debit
2023-06-09 23:23:10,319.25,credit
2023-04-11 05:55:58,439.76,credit
2023-12-27 09:46:58,165.67,debit
2023-05-01 10:58:47,323.4,debit
2024-03-14 04:22:12,377.76,debit
2024-01-17 17:12:57,76.14,credit
2023-04-22 11:59:24,386.78,debit
2023-07-15 17:39:29,105.64,debit
2023-05-29 14:37:09,97.67,debit
2023-11-01 18:16:34,148.77,debit
2023-06-28 17:23:27,448.25,debit
2023-07-14 19:59:39,213.41,debit
2024-02-02 09:05:45,75.02,debit
2023-10-26 06:30:42,276.59,debit
2024-03-07 22:13:10,84.67,credit
2023-09-01 16:17:50,31.13,debit
2023-07-07 16:59:06,135.03,credit
2023-11-11 17:47:03,482.65,debit
2023-09-26 06:34:40,175.48,credit
2024-03-25 03:58:26,239.57,debit
2023-05-15 18:13:25,179.16,debit
2023-11-20 12:56:00,376.07,credit
2023-07-31 08:12:52,103.67,debit
2023-12-27 15:10:53,459.97,credit
2023-06-28 01:08:14,473.5,debit
2023-09-14 11:45:00,98.03,credit
2023-09-20 20:39:46,300.82,debit
2023-06-15 02:46:08,454.96,credit
2024-01-22 18:31:53,367.32,debit
2024-03-23 05:28:02,292.57,credit
2024-01-20 01:00:54,337.63,credit
2023-11-01 14:23:09,207.33,credit
2023-07-11 02:48:52,200.09,credit
2024-01-11 23:40:15,304.53,debit
2023-05-14 23:57:38,235.04,credit
2023-05-22 14:05:19,329.91,debit
2023-08-27 07:14:32,120.54,debit
2023-04-27 19:59:56,423.52,debit
2023-05-08 18:06:47,444.39,debit
2023-07-09 10:41:35,190.61,credit
2024-03-10 07:26:14,211.85,debit
2023-09-15 07:59:12,15.3,credit
2024-03-07 04:47:34,331.29,debit
2024-01-12 22:50:53,398.58,credit
2024-02-13 05:46:35,268.28,debit
2023-12-12 06:06:07,170.71,credit
2023-05-26 23:23:13,91.87,debit
2023-04-30 18:20:36,137.95,credit
2023-12-16 02:24:54,341.17,debit
2023-09-17 11:03:18,344.81,debit
2023-08-19 09:25:31,472.19,debit
2023-10-23 02:15:43,278.48,debit
2023-09-09 15:49:49,295.97,debit
2023-07-22 15:17:39,256.0,debit
2023-10-03 18:08:55,343.13,credit
2024-03-08 18:27:30,372.53,credit
2023-12-01 05:48:40,292.59,credit
2023-09-30 10:37:17,117.19,credit
2023-07-09 20:50:16,214.76,debit
2023-10-12 20:27:42,482.17,debit
2023-08-04 07:24:18,360.47,credit
2024-02-22 11:16:05,492.95,credit
2023-11-26 04:28:31,236.49,debit
2023-10-14 17:54:27,263.93,debit
2023-08-28 15:56:35,74.46,debit
2023-05-26 18:15:24,352.87,credit
2023-11-23 11:54:22,355.99,debit
2023-09-14 10:30:17,119.21,credit
2023-07-24 13:08:41,352.67,credit
2024-03-22 03:27:34,278.3,credit
2023-04-29 11:30:32,490.57,credit
2023-07-26 14:13:22,339.39,credit
2023-09-01 01:04:11,430.8,credit
2024-01-29 15:14:28,491.35,debit
2023-07-24 14:01:32,188.95,credit
2023-04-08 15:14:12,494.84,credit
2023-12-16 04:16:02,305.4,credit
2023-12-08 07:32:21,335.56,debit
2023-10-30 13:06:24,52.41,credit
2023-07-07 06:46:26,230.12,credit
2023-07-29 03:31:19,305.69,debit
2024-03-08 20:41:58,197.43,debit
2023-11-12 20:33:40,211.6,credit
2023-11-01 13:30:47,281.68,credit
2024-03-15 16:15:48,121.31,debit
2023-12-13 10:04:03,430.33,credit
2023-06-05 10:31:19,80.81,credit
2023-12-13 03:16:02,226.53,credit
2023-10-24 09:49:32,149.3,debit
2023-07-28 11:54:39,496.62,debit
2024-01-06 05:23:52,175.05,credit
2023-06-26 10:28:45,114.12,credit
2023-06-02 12:56:09,304.08,credit
2023-09-10 01:04:59,177.95,credit
2023-12-31 09:59:27,414.22,credit
2023-09-03 05:02:29,301.17,debit
2023-09-30 23:01:59,380.21,debit
2023-04-17 23:43:24,131.29,credit
2023-05-28 21:33:41,179.04,debit
2023-10-21 07:39:29,305.0,credit
2024-02-17 01:13:15,476.39,debit
2023-07-30 02:22:39,262.95,credit
2024-02-27 01:59:38,44.75,debit
2023-05-22 22:50:08,75.0,credit
2023-05-28 00:33:52,229.15,credit
2023-05-28 23:59:25,202.84,debit
2023-06-15 21:55:37,258.22,debit
2024-03-18 23:25:49,19.8,debit
2023-09-09 11:52:04,44.97,credit
2023-04-26 15:53:58,84.4,credit
2024-02-12 22:39:27,148.75,debit
2023-05-17 08:35:13,152.2,credit
2024-02-22 01:56:31,319.57,credit
2023-10-11 19:59:57,252.78,debit
2023-05-04 04:47:07,294.42,debit
2023-12-22 06:41:37,175.97,credit
2023-04-03 14:08:14,358.0,debit
2023-05-30 08:45:10,125.43,debit
2023-12-02 22:34:51,114.54,credit
2023-09-07 06:48:29,29.71,debit
2023-10-24 08:53:54,235.46,debit
2023-07-17 19:19:05,86.51,debit
2023-08-04 22:06:38,257.32,debit
2023-11-14 06:31:08,384.18,debit
2023-10-28 05:39:00,91.15,credit
2023-12-07 06:11:00,224.89,credit
2024-01-28 07:34:45,295.69,credit
2023-10-04 05:20:58,300.67,credit
2023-11-17 03:41:50,143.61,credit
2023-10-24 15:23:03,275.61,credit
2023-03-30 12:27:20,199.45,debit
2023-05-11 06:02:01,77.56,credit
2023-11-30 03:43:09,265.46,credit
2024-02-09 10:16:23,477.56,debit
2023-11-30 11:06:17,99.68,debit
2023-08-16 22:08:16,375.58,debit
2024-02-27 10:22:45,262.92,credit
2023-11-01 15:39:25,337.12,debit
2023-04-14 22:07:29,85.9,credit
2023-11-09 13:17:41,52.28,debit
2024-01-25 23:16:36,147.39,debit
2023-08-26 21:42:40,54.59,debit
2024-02-20 14:31:44,482.64,debit
2023-10-10 00:01:43,17.26,credit
2023-11-22 15:29:48,389.28,debit
2023-11-03 10:26:48,51.17,debit
2024-03-21 07:08:48,67.76,debit
2023-10-28 11:46:12,119.7,credit
2023-11-13 23:17:25,196.25,debit
2023-12-14 09:55:52,382.07,debit
2023-07-19 19:40:24,119.4,debit
2024-01-10 01:44:30,438.37,credit
2024-03-12 00:30:14,360.0,debit
2024-01-02 17:39:27,245.65,credit
2023-07-29 10:42:03,282.08,debit
2023-11-09 13:39:12,119.79,credit
2023-05-07 05:22:34,317.08,credit
2023-08-25 16:55:38,295.12,credit
2023-04-27 16:32:20,162.47,credit
2023-12-04 02:09:54,113.07,credit
2024-01-18 11:13:24,147.93,debit
2023-04-29 22:25:09,42.42,credit
2023-06-11 07:33:36,286.12,debit
2023-10-16 03:52:09,392.5,credit
2023-08-23 13:59:07,27.12,debit
2023-08-03 18:12:49,172.57,debit
2024-02-19 10:35:54,41.92,credit
2023-10-19 20:57:54,364.22,debit
2023-06-14 15:10:27,454.46,debit
2023-12-05 14:53:00,456.71,credit
2024-01-31 02:48:46,217.86,debit
2023-06-30 18:00:40,335.96,debit
2023-04-29 12:44:27,175.62,debit
2023-11-09 08:53:16,77.88,credit
2023-11-17 20:16:17,341.65,credit
2023-12-24 00:30:15,243.67,debit
2023-11-03 23:26:55,387.19,credit
2024-02-09 16:02:11,249.48,debit
2023-12-29 00:42:59,12.7,credit
2023-05-30 14:48:11,421.82,debit
2023-07-22 02:31:18,319.57,debit
2023-09-10 13:59:35,88.04,debit
2023-05-11 23:23:17,444.72,debit
2023-04-20 04:02:40,356.25,debit
2023-12-15 21:35:41,499.35,credit
2023-11-22 03:21:56,58.66,credit
2023-10-23 01:41:47,13.31,credit
2023-12-09 08:20:29,112.39,debit
2024-03-21 18:57:26,119.19,debit
2023-12-20 03:53:47,188.43,debit
2023-07-18 07:13:08,433.39,debit
2024-01-15 00:58:24,262.29,debit
2023-12-23 06:07:40,371.52,debit
2024-01-12 00:03:13,248.27,debit
2023-06-19 00:29:47,252.63,credit
2024-03-07 06:04:18,206.38,debit
2023-05-28 00:03:50,439.36,debit
2024-03-08 01:27:57,372.62,credit
2023-08-02 23:15:39,212.99,credit
2024-01-30 19:56:34,80.03,debit
2023-06-11 11:26:17,402.41,credit
2023-09-04 00:59:48,453.69,credit
2024-02-11 10:18:50,112.3,debit
2024-01-04 08:22:47,126.84,debit
2023-08-11 15:14:33,215.94,debit
2023-07-15 16:45:05,247.9,credit
2023-05-27 22:15:23,162.65,debit
2023-04-29 04:44:54,179.11,credit
2024-02-09 10:10:56,154.68,credit
2024-03-02 19:08:36,402.93,debit
2023-09-29 18:00:29,483.82,credit
2024-01-31 20:32:03,278.71,debit
2023-11-27 05:35:32,174.34,debit
2023-04-19 00:40:19,434.49,debit
2023-07-08 02:10:44,34.17,credit
2023-10-31 01:27:37,42.65,credit
2024-01-30 09:45:38,356.39,credit
2023-04-03 21:32:49,309.01,debit
2023-04-10 19:09:46,499.06,debit
2023-10-12 06:39:36,232.74,debit
2023-09-05 00:04:13,142.57,debit
2023-04-21 21:03:16,296.87,debit
2023-04-14 08:00:38,455.49,debit
2023-07-08 02:22:24,399.86,credit
2023-08-10 02:48:27,483.28,credit
2023-09-10 06:12:44,219.71,debit
2023-12-23 14:15:18,83.16,credit
2024-01-29 12:10:01,226.22,debit
2023-09-16 02:57:25,375.49,credit
2023-08-07 20:09:11,492.01,debit
2023-04-21 17:54:49,151.1,debit
2023-07-16 11:36:30,68.43,debit
2023-06-01 11:56:52,48.95,debit
2023-04-08 07:22:27,469.52,debit
2023-07-17 17:37:39,367.18,credit
2023-07-06 12:37:48,349.05,debit
2023-09-26 09:46:29,161.24,credit
2023-08-30 14:23:04,75.86,credit
2023-09-26 11:29:50,216.59,debit
2023-04-14 15:16:25,55.01,credit
2024-02-28 20:26:00,262.53,credit
2023-07-24 18:17:14,301.03,debit
2023-09-16 16:13:43,271.83,debit
2024-03-08 02:55:15,35.12,credit
2024-03-08 11:24:57,383.92,credit
2024-01-05 08:42:57,250.45,debit
2023-08-30 22:58:47,19.3,credit
2024-01-06 17:08:20,226.68,debit
2023-12-16 14:24:09,316.37,credit
2023-11-15 08:32:22,111.63,debit
2023-06-08 12:26:16,293.26,credit
2024-03-05 04:15:37,70.5,debit
2023-10-17 04:55:39,358.46,debit
2023-08-12 11:14:20,318.2,debit
2023-11-24 15:15:27,428.95,credit
2024-01-08 17:36:07,77.65,debit
2023-07-28 08:01:54,440.73,debit
2023-12-03 12:43:09,409.8,credit
2023-06-17 21:51:14,180.83,debit
2023-06-28 02:36:01,25.7,credit
2023-10-07 01:38:51,447.65,debit
2023-11-30 16:29:40,85.7,credit
2023-05-22 04:07:14,58.97,debit
2023-06-15 04:39:59,131.1,credit
2023-05-11 14:00:01,358.11,debit
2023-12-24 09:31:32,335.57,credit
2023-12-10 13:10:27,340.62,debit
2023-07-13 11:44:17,262.71,debit
2024-03-21 03:24:21,62.15,debit
2023-11-15 03:44:49,161.13,debit
2023-10-30 07:07:55,139.12,debit
2024-02-17 03:11:44,228.55,credit
2023-06-15 07:12:46,318.76,debit
2023-04-21 16:38:52,109.53,debit
2023-10-27 22:34:35,477.18,credit
2024-02-24 09:04:20,474.15,credit
2023-05-23 04:38:21,282.74,credit
2024-02-14 00:20:11,23.74,credit
2023-10-02 08:48:08,357.57,credit
2023-11-26 10:36:26,223.79,credit
2024-03-17 23:15:37,425.17,credit
2024-01-26 03:32:34,208.88,credit
2023-04-14 20:05:11,158.86,credit
2023-10-02 16:16:42,315.5,credit
2023-05-16 20:49:09,413.38,credit
2023-07-24 15:47:29,226.29,credit
2023-10-01 16:08:07,362.01,debit
2023-07-26 17:11:02,468.99,credit
2024-02-17 06:46:27,332.41,debit
2023-06-01 20:33:08,147.02,debit
2023-12-12 11:59:20,295.55,debit
2023-08-08 00:47:30,126.98,debit
2023-07-14 23:24:53,202.34,credit
2023-10-28 18:13:52,266.93,debit
2024-02-20 01:02:19,273.52,debit
2023-12-08 08:03:35,65.53,debit
2024-03-15 17:13:28,178.69,credit
2023-04-14 21:39:40,16.26,debit
2023-07-20 21:57:31,190.94,credit
2024-01-03 16:47:22,497.83,debit
2023-07-22 14:51:37,345.97,credit
2023-07-08 11:03:53,83.25,debit
2023-05-11 14:50:10,352.7,credit
2024-03-01 14:56:37,333.91,debit
2023-09-11 21:36:00,321.69,debit
2024-02-24 00:53:17,436.6,debit
2023-11-21 12:47:25,42.35,debit
2024-02-29 00:08:54,324.82,debit
2024-02-25 12:00:23,93.47,credit
2023-05-05 03:27:07,27.22,credit
2023-04-20 02:43:55,250.39,debit
2023-11-28 15:04:15,17.93,debit
2024-01-31 12:37:52,236.76,debit
2023-06-14 07:35:22,200.51,credit
2024-03-18 18:43:23,487.73,credit
2023-04-08 00:45:25,480.44,credit
2023-04-16 13:12:08,253.58,credit
2023-06-10 21:54:02,437.74,debit
2023-11-06 07:00:47,88.44,debit
2023-12-02 01:43:13,72.03,credit
2023-12-22 17:22:51,37.73,debit
2023-05-24 17:50:37,298.56,credit
2023-08-08 09:16:16,169.09,debit
2023-09-15 08:06:36,456.92,credit
2024-03-08 08:24:08,270.16,credit
2024-02-28 07:23:34,168.52,credit
2023-06-20 07:29:23,336.45,credit
2024-03-04 23:41:58,413.95,debit
2024-01-06 11:10:04,24.88,credit
2024-02-04 05:23:23,339.42,credit
2023-07-06 05:03:57,240.98,credit
2024-01-10 07:08:09,86.09,credit
2024-01-17 05:56:15,338.64,debit
2023-04-26 04:19:01,330.28,debit
2023-12-15 16:37:49,219.5,credit
2023-08-26 02:23:16,32.26,credit
2024-02-11 07:39:37,30.1,credit
2023-07-07 06:42:25,339.06,credit
2023-07-14 13:20:50,459.07,debit
2023-10-08 04:16:27,53.19,debit
2024-01-17 22:33:07,416.83,credit
2023-08-28 11:21:41,159.02,debit
2023-09-03 02:32:01,113.04,credit
2023-07-10 09:58:21,333.88,debit
2023-11-02 16:38:39,192.99,credit
2023-08-19 19:54:36,220.16,credit
2024-01-18 17:19:01,113.18,debit
2023-05-08 22:58:21,213.19,credit
2023-05-20 16:43:17,70.14,debit
2023-08-18 05:16:41,334.89,debit
2024-01-09 00:40:28,89.42,debit
2024-03-12 02:47:45,354.42,credit
2023-12-03 21:18:27,81.06,debit
2023-06-28 06:45:18,457.55,debit
2024-02-18 18:15:38,293.58,credit
2023-08-18 07:48:44,201.0,credit
2023-09-11 03:17:13,15.82,credit
2023-10-21 19:56:51,56.09,credit
2023-04-24 09:39:57,29.65,debit
2023-05-15 04:05:38,126.78,credit
2023-12-04 01:33:42,317.28,debit
2023-07-03 17:12:45,185.3,credit
2023-06-22 04:28:52,431.41,debit
2024-01-24 16:40:57,386.76,debit
2024-01-13 15:10:05,255.06,credit
2023-11-28 22:29:37,382.9,debit
2023-05-18 09:56:06,348.36,debit
2024-01-16 03:52:49,196.56,credit
2024-02-29 19:11:44,16.52,debit
2024-02-18 22:44:40,162.05,credit
2023-08-14 18:53:12,72.73,credit
2023-10-30 03:43:07,221.27,debit
2024-03-26 10:55:24,152.54,credit
2024-03-24 07:52:44,423.48,debit
2023-06-09 22:52:49,326.63,credit
2023-07-02 00:20:33,158.93,debit
2023-12-16 17:53:53,107.6,credit
2023-09-02 03:49:17,39.26,debit
2024-03-19 12:39:42,408.66,credit
2023-10-11 08:43:36,231.82,credit
2023-09-24 19:44:08,46.09,debit
2023-12-16 16:36:41,233.2,debit
2023-12-11 10:34:46,482.96,credit
2023-11-11 07:27:27,164.84,credit
2023-11-13 07:04:17,376.35,credit
2023-09-04 16:23:48,223.88,debit
2023-11-22 05:22:42,285.82,credit
2023-08-02 09:59:04,390.42,credit
2023-08-13 13:56:26,13.7,credit
2023-10-17 05:39:31,161.94,credit
2023-07-13 11:20:18,446.71,debit
2023-08-01 23:40:09,102.34,credit
2023-04-23 11:20:27,36.34,credit
2024-02-29 11:14:41,199.99,debit
2023-07-31 03:28:54,384.82,debit
2023-12-16 09:16:30,24.83,debit
2023-04-07 00:25:15,291.91,debit
2023-10-29 01:15:11,170.23,credit
2024-01-15 20:05:38,349.34,credit
2023-07-11 22:35:56,486.19,credit
2023-06-01 06:35:41,307.66,credit
2023-12-29 05:35:50,291.36,debit
2023-08-05 22:10:25,174.91,credit
2023-08-15 23:26:07,413.5,credit
2023-11-04 02:22:27,448.87,debit
2023-07-28 14:41:18,234.38,credit
2024-03-18 10:49:27,99.7,credit
2023-12-03 22:19:45,38.58,credit
2023-06-07 22:32:27,283.26,credit
2023-09-10 11:28:29,477.91,debit
2024-03-10 11:55:03,373.23,debit
2023-04-11 10:58:13,69.85,debit
2023-11-19 06:53:58,324.98,credit
2023-05-17 01:16:52,271.31,credit
2023-07-13 06:53:40,453.06,credit
2023-12-02 00:28:46,85.39,credit
2024-02-11 08:45:02,367.93,credit
2023-04-04 15:34:22,326.2,debit
2023-12-20 19:57:47,405.97,credit
2023-04-28 07:27:08,434.38,debit
2023-11-20 02:02:44,166.47,debit
2023-08-04 18:42:31,454.03,debit
2023-11-08 10:30:27,296.0,debit
2023-06-18 16:00:22,400.82,debit
2023-06-15 22:17:58,435.92,debit
2024-01-18 18:18:14,270.17,credit
2023-06-29 12:56:17,477.33,debit
2024-01-04 09:27:53,344.01,debit
2024-02-28 04:30:55,369.61,debit
2024-02-21 19:11:30,259.8,credit
2023-09-08 00:15:08,451.19,credit
2023-07-23 21:17:17,130.83,debit
2023-05-23 00:38:54,112.43,debit
2023-10-31 23:32:37,63.43,credit
2023-08-21 16:51:08,477.01,credit
2024-01-10 02:23:59,372.42,credit
2023-10-02 00:27:07,240.29,debit
2023-06-10 12:36:43,425.47,credit
2023-09-01 05:36:05,80.66,credit
2023-05-20 17:04:39,191.42,credit
2023-05-09 18:49:11,380.41,debit
2023-12-25 12:09:15,303.0,debit
2023-05-23 21:31:38,152.79,debit
2023-06-19 14:43:14,161.82,debit
2024-03-14 23:33:00,117.31,credit
2024-03-11 19:27:21,40.34,debit
2023-08-18 23:28:42,321.43,credit
2024-03-10 10:46:30,44.96,credit
2023-11-06 18:53:24,114.54,credit
2023-05-31 11:03:35,358.44,debit
2023-06-18 10:54:42,263.48,debit
2023-07-07 11:15:16,104.37,debit
2023-07-19 14:15:45,135.8,debit
2023-03-30 15:10:38,484.26,debit
2024-01-10 11:05:38,100.56,debit
2023-06-05 19:14:23,325.88,debit
2024-02-07 20:05:13,279.77,debit
2023-06-07 20:27:16,487.38,debit
2023-05-09 13:58:05,154.33,debit
2023-07-29 02:22:07,286.43,credit
2023-08-16 19:27:44,402.07,credit
2024-03-06 23:58:16,162.55,credit
2023-07-24 20:22:18,457.71,debit
2024-01-30 06:34:57,418.09,credit
2023-12-20 02:41:23,498.38,debit
2023-06-23 12:09:29,490.4,debit
2023-06-07 12:15:40,54.89,debit
2024-02-21 00:19:32,420.89,debit
2024-01-15 14:46:37,211.32,credit
2023-06-12 23:04:55,443.56,debit
2023-09-30 23:24:44,115.94,debit
2023-03-31 12:44:07,48.74,credit
2023-10-16 06:22:47,308.22,credit
2023-11-08 10:54:18,143.61,credit
2023-10-24 02:10:38,437.22,debit
2023-11-17 10:27:45,395.33,debit
2023-04-03 19:03:38,30.41,debit
2023-09-12 07:29:09,235.2,debit
2023-09-14 12:43:15,27.84,credit
2024-03-03 18:05:36,352.52,credit
2023-04-03 09:25:20,109.63,debit
2024-01-03 11:13:05,162.54,debit
2023-04-29 03:47:57,316.63,credit
2023-04-26 09:28:59,132.39,debit
2023-07-30 23:34:22,472.89,debit
2023-06-05 21:43:51,141.06,debit
2023-08-20 13:47:17,494.29,debit
2023-07-09 03:25:01,294.4,debit
2024-01-08 14:03:57,146.37,credit
2023-08-27 19:24:14,402.23,credit
2023-06-08 11:07:42,66.7,debit
2023-10-26 02:42:06,97.44,debit
2024-01-14 23:43:07,329.09,debit
2023-10-29 11:49:10,212.05,debit
2023-09-23 18:29:13,285.04,credit
2023-06-27 12:09:44,169.1,debit
2023-09-18 02:06:04,458.59,credit
2023-11-14 03:53:56,79.95,credit
2023-04-01 20:18:18,349.36,credit
2023-04-29 21:18:33,407.37,credit
2023-04-16 04:39:37,451.51,debit
2024-01-06 03:58:04,283.35,debit
2023-06-26 21:15:05,301.34,debit
2024-03-20 03:34:50,25.77,debit
2024-03-16 00:41:05,250.41,credit
2023-08-19 11:42:19,359.61,debit
2024-02-18 09:46:03,254.27,credit
2023-05-25 09:15:43,209.64,credit
2024-02-15 23:42:30,253.11,credit
2023-07-14 01:56:33,468.02,credit
2023-09-10 02:50:27,487.54,credit
2023-05-06 17:54:43,110.14,debit
2023-05-30 18:43:10,119.01,debit
2023-06-15 16:31:44,386.18,credit
2023-06-22 14:13:05,345.08,credit
2024-03-13 08:27:10,384.19,credit
2023-09-06 11:50:03,182.36,credit
2023-10-11 05:50:30,484.16,debit
2023-11-02 09:18:57,171.47,debit
2024-02-05 13:55:04,279.11,credit
2023-12-23 01:48:31,251.4,debit
2023-11-12 08:47:35,464.46,debit
2024-01-31 03:05:46,250.19,debit
2024-03-21 01:08:17,447.2,credit
2023-08-27 12:35:27,418.05,debit
2023-04-15 15:46:10,299.45,credit
2023-07-28 07:23:47,303.08,debit
2023-05-10 15:36:43,176.22,debit
2023-08-03 08:25:16,12.91,credit
2023-04-23 03:59:22,411.19,debit
2023-10-21 10:07:37,318.56,debit
2024-01-26 23:30:32,97.83,debit
2023-10-15 07:47:56,96.05,credit
2023-06-18 13:42:13,371.04,debit
2023-04-22 20:22:33,110.04,debit
2023-04-24 17:12:48,384.88,debit
2023-12-25 16:29:48,294.61,debit
2024-02-29 06:38:50,141.24,debit
2023-06-22 14:08:22,132.39,credit
2024-02-18 04:52:26,202.55,debit
2024-03-13 08:09:32,132.03,debit
2024-02-23 22:46:06,284.84,credit
2023-11-06 10:41:00,100.71,debit
2023-11-08 03:52:17,317.77,debit
2023-07-26 02:33:57,359.6,credit
2023-04-17 16:13:59,371.34,credit
2023-10-03 14:53:24,371.41,credit
2023-11-14 13:47:20,113.26,debit
2024-03-07 19:24:31,199.88,credit
2023-11-13 23:25:31,53.52,credit
2023-08-31 18:01:44,281.86,debit
2024-01-09 22:43:14,154.0,debit
2023-05-19 19:38:16,122.11,credit
2023-07-28 20:09:37,69.6,credit
2024-02-06 21:17:38,65.58,credit
2023-12-17 15:32:43,394.59,debit
2023-10-06 17:39:00,270.19,credit
2023-05-10 14:42:49,377.22,credit
2023-11-03 09:47:20,254.91,credit
2023-12-11 03:58:04,147.85,credit
2023-12-01 17:15:31,206.21,credit
2023-09-03 03:16:06,484.96,credit
2023-07-14 14:04:02,21.13,debit
2023-05-25 20:48:16,261.88,credit
2024-03-06 17:09:23,36.01,debit
2023-10-30 01:46:41,206.48,debit
2024-02-08 11:48:14,185.44,debit
2023-07-18 00:43:24,407.42,credit
2023-10-18 21:31:09,119.25,debit
2023-11-24 00:37:40,428.88,credit
2023-11-20 06:36:19,410.03,debit
2023-09-09 00:53:57,189.81,debit
2023-04-01 00:12:58,262.65,debit
2023-10-26 05:44:33,217.94,credit
2023-05-01 02:28:20,267.39,debit
2023-10-06 15:08:46,178.67,debit
2023-08-14 16:26:05,437.11,credit
2023-10-06 01:25:59,38.34,credit
2023-10-03 15:31:29,352.18,debit
2023-12-29 12:22:41,346.96,credit
2024-02-14 09:13:54,26.49,debit
2023-12-28 20:32:24,179.62,credit
2023-11-29 22:02:13,336.53,debit
2023-12-08 22:58:21,363.45,credit
2023-10-27 20:49:04,47.08,debit
2024-02-28 00:06:41,295.79,credit
2023-08-26 00:34:47,471.09,credit
2024-01-20 04:07:36,407.44,debit
2023-12-22 01:07:11,233.58,credit
2023-11-30 10:40:00,458.4,credit
2023-10-05 13:45:35,178.05,debit
2023-12-18 08:04:01,118.88,debit
2023-10-02 07:05:27,78.88,credit
2023-07-04 02:23:09,43.11,credit
2023-10-15 21:19:35,398.99,debit
2023-06-29 17:58:57,356.35,credit
2024-02-07 03:27:27,29.85,debit
